,id,name,price,price_ca,price_uk,price_au,discount,year_published,min_players,max_players,min_playtime,max_playtime,min_age,comment_count,num_user_ratings,average_user_rating,average_learning_complexity,average_strategy_complexity,visits,plays,listing_clicks,is_historical_low,players,playtime,name_lower,index
12372,DCVheVAQD8,Nightmare Before Christmas TCG: Christmas Town Expansion,0.00,0.00,0.00,0.00,0.00,2006.0,2.0,6.0,30.0,60.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,30-60,nightmare before christmas tcg: christmas town expansion,6.0
12373,GezuuQseCR,1 on 1 Adventure Gamebooks: Battle for the Ancient Robot,0.00,0.00,0.00,0.00,0.00,1985.0,2.0,2.0,80.0,80.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2,80,1 on 1 adventure gamebooks: battle for the ancient robot,8.0
12374,6QHgCNGkR5,Scattergories: Bible Edition,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,4.0,45.0,45.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,45,scattergories: bible edition,11.0
12375,4r16IhdVdn,Dystopian Wars,0.00,0.00,0.00,0.00,0.00,2010.0,2.0,0.0,120.0,240.0,12.0,0,1,1.0,0.0,0.0,0,0,0,False,,120-240,dystopian wars,14.0
12376,Z2aoylpy7x,Donkey Kong,0.00,0.00,0.00,0.00,0.00,1982.0,2.0,4.0,20.0,20.0,7.0,0,1,2.0,0.0,0.0,0,0,0,False,2-4,20,donkey kong,17.0
12377,Ad39MlN4Fq,Dungeon Fighter: King Cobra Bonus Card,0.00,0.00,0.00,0.00,0.00,2016.0,1.0,6.0,45.0,45.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,1-6,45,dungeon fighter: king cobra bonus card,19.0
12378,aKSw60p5bq,Mr. Cabbagehead is Away and Neddance Saves the Day,0.00,0.00,0.00,0.00,0.00,2018.0,1.0,1.0,5.0,10.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,1,5-10,mr. cabbagehead is away and neddance saves the day,20.0
12379,PCE7bvtpwH,Shifting Sands,0.00,0.00,0.00,0.00,0.00,2006.0,2.0,2.0,240.0,240.0,12.0,0,5,4.0,0.0,0.0,0,0,0,False,2,240,shifting sands,22.0
12380,aFWIWey8de,Tannhäuser Field Ops,0.00,0.00,0.00,0.00,0.00,2008.0,2.0,2.0,60.0,60.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2,60,tannhäuser field ops,26.0
12381,ExQNhHP4XU,Doro-Doko,0.00,0.00,0.00,0.00,0.00,2017.0,3.0,5.0,30.0,60.0,9.0,0,0,0.0,0.0,0.0,0,0,0,False,3-5,30-60,doro-doko,28.0
12382,yIUSXuZCqd,Warpath Firefight,0.00,0.00,0.00,0.00,0.00,2016.0,2.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2,,warpath firefight,29.0
12383,qcDKFG7RlZ,BattleCON: Lucius Promo,0.00,9.95,0.00,0.00,0.00,2015.0,2.0,5.0,45.0,45.0,10.0,0,3,3.6666666666666665,0.0,0.0,0,0,0,False,2-5,45,battlecon: lucius promo,31.0
12384,9bKwBjzEp8,The Everlasting Glory: Chinese War of Resistance 1937-1945,0.00,0.00,0.00,0.00,0.00,2012.0,1.0,2.0,180.0,180.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,1-2,180,the everlasting glory: chinese war of resistance 1937-1945,32.0
12385,aXXe2fu7Dt,Frisbee Finger Golf,0.00,0.00,0.00,0.00,0.00,2013.0,1.0,4.0,30.0,30.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,1-4,30,frisbee finger golf,33.0
12386,V5nYvfmh34,Thinking Man's Basketball,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2,,thinking man's basketball,35.0
12388,amnAdupxXa,Police Precinct: Lying Politicians,0.00,0.00,0.00,0.00,0.00,2016.0,1.0,6.0,90.0,120.0,13.0,0,1,2.585,0.0,0.0,0,0,0,False,1-6,90-120,police precinct: lying politicians,41.0
12389,yEyJ8NcQvi,Hunt for Blackbeard,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,2.0,45.0,45.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2,45,hunt for blackbeard,43.0
12390,neiH8Oi0ES,Rebels,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,2.0,30.0,30.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2,30,rebels,44.0
12391,MHAEPtzcBV,Ard Ri,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,2.0,30.0,30.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2,30,ard ri,46.0
12392,iwxKkR0BLr,BattleCON: Anath Adrasteia Promo,7.99,9.95,0.00,0.00,0.00,2015.0,2.0,5.0,45.0,45.0,10.0,0,3,3.6666666666666665,0.0,0.0,0,0,0,False,2-5,45,battlecon: anath adrasteia promo,47.0
12393,DZdLDDmMdM,Verto,0.00,0.00,0.00,0.00,0.00,2010.0,2.0,2.0,20.0,20.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2,20,verto,48.0
12394,tJNzk51GfR,Advice,0.00,0.00,0.00,0.00,0.00,1976.0,2.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2,,advice,49.0
12395,2G4Jn91Fz8,Hildarting,0.00,0.00,0.00,0.00,0.00,2017.0,3.0,6.0,60.0,180.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,3-6,60-180,hildarting,50.0
12396,5lcjupigVd,"New Rome, Inc.",0.00,0.00,0.00,0.00,0.00,2018.0,1.0,1.0,180.0,960.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,1,180-960,"new rome, inc.",51.0
12397,BzVoEwlT6O,Bobot,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,4.0,30.0,60.0,10.0,0,1,3.0,0.0,0.0,0,0,0,False,2-4,30-60,bobot,52.0
12398,s10g9ZMfdl,Tante Tarantel,0.00,0.00,0.00,0.00,0.00,1991.0,3.0,5.0,30.0,30.0,10.0,0,2,3.5,0.0,0.0,0,0,0,False,3-5,30,tante tarantel,53.0
12399,rs0BoZ2uGe,Pegboard Baseball,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,2.0,20.0,240.0,7.0,0,0,0.0,0.0,0.0,0,0,0,False,2,20-240,pegboard baseball,54.0
12400,BaLaC6z1ja,Money Card,0.00,0.00,0.00,0.00,0.00,1972.0,2.0,6.0,60.0,60.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,60,money card,55.0
12401,S0z3V2vUra,"Goeben, 1914",0.00,0.00,0.00,0.00,0.00,2014.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,1,,"goeben, 1914",58.0
12402,edNx4z1Uit,Warhammer Age of Sigmar: Storm of Sigmar,0.00,0.00,0.00,0.00,0.00,2016.0,2.0,2.0,0.0,0.0,12.0,0,1,3.0,0.0,0.0,0,0,0,False,2,,warhammer age of sigmar: storm of sigmar,59.0
12403,C6xwVRR8UC,into the woods,0.00,0.00,0.00,0.00,0.00,2015.0,1.0,1.0,10.0,20.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,1,10-20,into the woods,60.0
12404,S0s6RWfApL,Yoda the Jedi Master Game (Star Wars: The Empire Strikes Back),0.00,0.00,0.00,0.00,0.00,1981.0,2.0,4.0,20.0,20.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,20,yoda the jedi master game (star wars: the empire strikes back),61.0
12405,UCvgDvLEHI,Legends of Signum: Battle for Vallor,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,4.0,30.0,90.0,12.0,0,1,0.0,0.0,0.0,0,0,0,False,2-4,30-90,legends of signum: battle for vallor,65.0
12406,vDZG8D2chA,Destined Hero,0.00,0.00,0.00,0.00,0.00,2012.0,2.0,2.0,30.0,30.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,2,30,destined hero,67.0
12407,yCOXLVPiVj,Dungeon Fighter: Stinkerjell,0.00,0.00,0.00,0.00,0.00,2015.0,1.0,6.0,45.0,45.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,1-6,45,dungeon fighter: stinkerjell,70.0
12408,B5inpNPuXm,Auf Kurs,0.00,0.00,0.00,0.00,0.00,1987.0,2.0,6.0,60.0,60.0,12.0,0,3,2.3333333333333335,0.0,0.0,0,0,0,False,2-6,60,auf kurs,72.0
12409,SFp8NRj9Q3,Atlantis Treasure,0.00,0.00,0.00,0.00,0.00,2010.0,2.0,4.0,10.0,10.0,8.0,0,3,3.0,0.0,0.0,0,0,0,False,2-4,10,atlantis treasure,73.0
12410,IJBo7BK3ip,Stapeldammen,0.00,0.00,0.00,0.00,0.00,1960.0,2.0,2.0,40.0,40.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2,40,stapeldammen,74.0
12411,vzGmhpZcB9,Saints and Scoundrels,27.95,0.00,0.00,0.00,0.00,2019.0,2.0,6.0,20.0,30.0,12.0,0,1,4.0,0.0,0.0,0,0,0,False,2-6,20-30,saints and scoundrels,75.0
12412,QgL6NH5KAu,c-jump Computer Programming Board Game,0.00,0.00,0.00,0.00,0.00,2005.0,2.0,4.0,30.0,30.0,11.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,30,c-jump computer programming board game,77.0
12413,4WA0LlYPEm,World of Warcraft: The Adventure Game – Brebo Bigshot Character Pack,0.00,0.00,0.00,0.00,0.00,2009.0,2.0,4.0,90.0,120.0,12.0,0,1,3.0,0.0,0.0,0,0,0,False,2-4,90-120,world of warcraft: the adventure game – brebo bigshot character pack,78.0
12414,O1HhgvnAYz,Ulcers,0.00,0.00,0.00,0.00,0.00,1969.0,2.0,4.0,90.0,90.0,10.0,0,2,2.5,0.0,0.0,0,0,0,False,2-4,90,ulcers,79.0
12415,vT8jJ1uSe1,Smong,0.00,0.00,0.00,0.00,0.00,2019.0,2.0,4.0,30.0,30.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,30,smong,80.0
12417,kxNAfFRp7O,Black Death,0.00,0.00,0.00,0.00,0.00,1993.0,2.0,6.0,120.0,120.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,120,black death,85.0
12419,2SzDXz1SBA,Police 07,0.00,0.00,0.00,0.00,0.00,1986.0,2.0,6.0,45.0,45.0,10.0,0,1,3.0,0.0,0.0,0,0,0,False,2-6,45,police 07,88.0
12420,GeVJNSTb47,The Lord of the Rings: Quest to Mount Doom,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,5.0,30.0,45.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2-5,30-45,the lord of the rings: quest to mount doom,91.0
12421,M5vfXXe9E6,Wu Wei: Journey of the Changing Path,0.00,0.00,0.00,0.00,0.00,2014.0,1.0,6.0,45.0,90.0,14.0,0,1,5.0,0.0,0.0,0,0,0,False,1-6,45-90,wu wei: journey of the changing path,94.0
12422,8inldIST6F,World of Warcraft: The Adventure Game – Dongon Swiftblade Character Pack,0.00,0.00,0.00,0.00,0.00,2008.0,2.0,4.0,90.0,120.0,12.0,0,1,3.0,0.0,0.0,0,0,0,False,2-4,90-120,world of warcraft: the adventure game – dongon swiftblade character pack,95.0
12424,mBHNMX2RTo,Highlanders,0.00,0.00,0.00,0.00,0.00,1993.0,3.0,5.0,90.0,90.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,3-5,90,highlanders,97.0
12425,2WgYG7iAO4,Pechino Express,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,4.0,45.0,60.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,45-60,pechino express,98.0
12426,zYuLTU5LqP,Fighting Serpents,0.00,0.00,0.00,0.00,0.00,1500.0,2.0,2.0,60.0,60.0,6.0,0,0,0.0,0.0,0.0,0,0,0,False,2,60,fighting serpents,99.0
12427,F3JtfFvwm9,Maigo-Neko,0.00,0.00,0.00,0.00,0.00,2015.0,3.0,4.0,30.0,0.0,10.0,0,1,2.0,0.0,0.0,0,0,0,False,3-4,,maigo-neko,1.0
12428,0yzenqFRAN,Cows and Leopards,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,2.0,15.0,15.0,0.0,0,1,3.0,0.0,0.0,0,0,0,False,2,15,cows and leopards,2.0
12429,S4YL9wD2IS,Scottish Quest,0.00,0.00,0.00,0.00,0.00,2004.0,2.0,6.0,0.0,0.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,,scottish quest,4.0
12430,qdSHBjhV5s,Pax et Bonum,0.00,0.00,0.00,0.00,0.00,2006.0,1.0,4.0,30.0,45.0,6.0,0,0,0.0,0.0,0.0,0,0,0,False,1-4,30-45,pax et bonum,6.0
12431,mNnChF3xo3,Hurricane: The Game of the Tropics,0.00,0.00,0.00,0.00,0.00,1988.0,2.0,4.0,120.0,120.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,120,hurricane: the game of the tropics,7.0
12432,O2xlT6j855,Die wilden Fussballkerle: Das dampfhammerharte Fussball-Spiel,0.00,0.00,0.00,0.00,0.00,2005.0,2.0,2.0,30.0,30.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2,30,die wilden fussballkerle: das dampfhammerharte fussball-spiel,8.0
12433,hq5EvTVmxI,Masterminds & Minions,0.00,0.00,0.00,0.00,0.00,2019.0,2.0,6.0,60.0,90.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,60-90,masterminds & minions,10.0
12434,NeHsz8o4AE,"Old Rome, Inc",0.00,0.00,0.00,0.00,0.00,2018.0,1.0,1.0,120.0,240.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,1,120-240,"old rome, inc",12.0
12435,Qs5j3Vs9ce,SP MOTOGP WORLD,0.00,0.00,0.00,0.00,0.00,2013.0,1.0,2.0,45.0,45.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,1-2,45,sp motogp world,14.0
12436,iyA6pqTRu5,Dino,0.00,0.00,0.00,0.00,0.00,1987.0,2.0,6.0,30.0,30.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,30,dino,15.0
12437,pc96jnXxLN,Fistful of Lead: Reloaded,0.00,0.00,0.00,0.00,0.00,2016.0,2.0,8.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-8,,fistful of lead: reloaded,19.0
12438,P7pZw3N9zD,Chinese Revolution,0.00,0.00,0.00,0.00,0.00,2010.0,2.0,6.0,20.0,20.0,6.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,20,chinese revolution,22.0
12439,xs77YOuyhR,Tacara,0.00,0.00,0.00,0.00,0.00,2000.0,3.0,10.0,60.0,60.0,10.0,0,1,3.0,0.0,0.0,0,0,0,False,3-10,60,tacara,23.0
12440,JCSDvYg6uJ,Kombination,0.00,0.00,0.00,0.00,0.00,1954.0,2.0,30.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-30,,kombination,25.0
12441,omFiamXWmC,VFR Pilot Game,0.00,0.00,0.00,0.00,0.00,1984.0,2.0,6.0,60.0,60.0,0.0,0,1,3.0,0.0,0.0,0,0,0,False,2-6,60,vfr pilot game,27.0
12442,hhqxmzJtGf,Miner 49r,0.00,0.00,0.00,0.00,0.00,2017.0,1.0,1.0,20.0,30.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,1,20-30,miner 49r,29.0
12443,f7UVPaR1V2,Super Godzilla Tempest,0.00,0.00,0.00,0.00,0.00,1990.0,2.0,4.0,30.0,30.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,30,super godzilla tempest,31.0
12444,3OppqQs5Jq,Pur Sang,0.00,0.00,0.00,0.00,0.00,1985.0,3.0,6.0,10.0,20.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,3-6,10-20,pur sang,33.0
12445,Sq3IsojAnB,Fistful of Lead: Core Rulebook,0.00,0.00,0.00,0.00,0.00,2019.0,2.0,8.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-8,,fistful of lead: core rulebook,34.0
12446,ABzK5xJPG6,Tzintli,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,,tzintli,35.0
12447,BggsFYpzD3,Star Trek Starfleet Game,0.00,0.00,0.00,0.00,0.00,1979.0,2.0,4.0,20.0,20.0,6.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,20,star trek starfleet game,36.0
12448,P2TfR6d9DX,Dino Dodg-Em,0.00,0.00,0.00,0.00,0.00,1972.0,2.0,2.0,10.0,10.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2,10,dino dodg-em,38.0
12449,yyBvFPA5KS,Thai Checkers,0.00,0.00,0.00,0.00,0.00,1850.0,2.0,2.0,10.0,10.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2,10,thai checkers,39.0
12450,MqANtgKiu0,Viva La Revolution!,0.00,0.00,0.00,0.00,0.00,2018.0,1.0,2.0,30.0,90.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,1-2,30-90,viva la revolution!,40.0
12451,3Q0ak5ZJvx,Space Infantry Resurgence Core Rules,0.00,0.00,0.00,0.00,0.00,2019.0,1.0,2.0,60.0,120.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,1-2,60-120,space infantry resurgence core rules,41.0
12452,2GtTgIW5gT,Dark Secrets of Alar,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,8.0,100.0,180.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,2-8,100-180,dark secrets of alar,43.0
12453,KrNcKZWtbf,Halma heksagonalna,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,6.0,30.0,60.0,4.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,30-60,halma heksagonalna,44.0
12454,QMNLb5wysy,Photon Galactic Traders,0.00,0.00,0.00,0.00,0.00,2016.0,1.0,1.0,45.0,90.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,1,45-90,photon galactic traders,45.0
12455,0z2AAlPte8,Irrgarten,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,,irrgarten,46.0
12456,CIy2vbkqDI,Front 9 Tabletop Golf,0.00,0.00,0.00,0.00,0.00,2000.0,1.0,8.0,10.0,90.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,1-8,10-90,front 9 tabletop golf,47.0
12457,K3A21hCJKd,The Battle of Guandu,0.00,0.00,0.00,0.00,0.00,2019.0,1.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,1-2,,the battle of guandu,48.0
12458,RrPtLXNG7O,Paparazzoo,0.00,0.00,0.00,0.00,0.00,2018.0,3.0,5.0,30.0,75.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,3-5,30-75,paparazzoo,49.0
12459,vQlHFlXoGL,Table Top Baseball,0.00,0.00,0.00,0.00,0.00,2013.0,2.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2,,table top baseball,50.0
12460,fgy2QLdXYN,Nevo,0.00,0.00,0.00,0.00,0.00,1979.0,2.0,2.0,30.0,30.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2,30,nevo,51.0
12461,qNGXaGaYlN,Agents in Time,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,6.0,45.0,120.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,45-120,agents in time,52.0
12462,sDL95msMCp,Road Trip USA,0.00,0.00,0.00,0.00,0.00,2019.0,2.0,8.0,60.0,120.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,2-8,60-120,road trip usa,53.0
12463,smjBmNihuY,Crazy Pirates!,0.00,0.00,0.00,0.00,0.00,2017.0,2.0,4.0,30.0,30.0,6.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,30,crazy pirates!,55.0
12464,X6c3LbY6Lz,80s Triviapalooza,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,4.0,15.0,15.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,15,80s triviapalooza,56.0
12465,m5VTsdoFOB,Snowbirds,0.00,0.00,0.00,0.00,0.00,2017.0,1.0,1.0,10.0,15.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,1,10-15,snowbirds,58.0
12466,pk6LPynsZ5,Cat & Fish,0.00,0.00,0.00,0.00,0.00,2008.0,2.0,4.0,60.0,60.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,60,cat & fish,60.0
12469,tZ5aZDo8qw,Arm oder reich?,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,6.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,,arm oder reich?,65.0
12470,pNl8T3bXP9,Il gioco dell'orso,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,2.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2,,il gioco dell'orso,66.0
12471,g4xfY2BNyv,Phutball,0.00,0.00,0.00,0.00,0.00,1982.0,2.0,2.0,20.0,20.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2,20,phutball,67.0
12472,UYKUrw6mSR,BattleScars,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,4.0,60.0,180.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,60-180,battlescars,68.0
12473,fpGczQAiF2,"Mensch, tipp richtig!",0.00,0.00,0.00,0.00,0.00,2000.0,4.0,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,4,,"mensch, tipp richtig!",69.0
12474,ZYjiuHUFts,"Wettrennspiel ""Toto""",0.00,0.00,0.00,0.00,0.00,2000.0,2.0,6.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,,"wettrennspiel ""toto""",71.0
12475,g099kuXuJU,Stock the Gathering,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,4.0,20.0,40.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,20-40,stock the gathering,72.0
12476,rhnlkuHCPw,A Blood-Red Banner: The Alamo,0.00,0.00,0.00,0.00,0.00,2011.0,1.0,2.0,15.0,15.0,10.0,0,2,2.5,0.0,0.0,0,0,0,False,1-2,15,a blood-red banner: the alamo,77.0
12478,dQT7oDHOhH,Too Bad!,0.00,0.00,0.00,0.00,0.00,2010.0,2.0,4.0,20.0,20.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,20,too bad!,85.0
12479,TIsIzsJ1Fv,Christmas Questions Triviapalooza,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,4.0,15.0,15.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,15,christmas questions triviapalooza,88.0
12480,lk1ZMWkvvJ,Prinsessans bal,0.00,0.00,0.00,0.00,0.00,2013.0,2.0,4.0,20.0,20.0,4.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,20,prinsessans bal,89.0
12481,ZP6t5dRzYO,The European War,0.00,0.00,0.00,0.00,0.00,1916.0,2.0,6.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,,the european war,91.0
12482,ZoEr3TFwiM,Wann kommt der Osterhase?,0.00,0.00,0.00,0.00,0.00,1954.0,1.0,6.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,1-6,,wann kommt der osterhase?,92.0
12483,RBDECIhN7M,Ibnu Batutah,0.00,0.00,0.00,0.00,0.00,2019.0,3.0,4.0,60.0,60.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,3-4,60,ibnu batutah,93.0
12484,TI3armSPCM,Galactico,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,6.0,15.0,25.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,15-25,galactico,94.0
12485,Qh2yzNErHz,"Depths of Courage, Volume 7: The Raid on Gibraltar.",0.00,0.00,0.00,0.00,0.00,2017.0,1.0,1.0,45.0,60.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,1,45-60,"depths of courage, volume 7: the raid on gibraltar.",95.0
12487,qzwWNuNygf,Der Krieg beim Tisch,0.00,0.00,0.00,0.00,0.00,1940.0,2.0,2.0,20.0,60.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2,20-60,der krieg beim tisch,97.0
12488,XwC9GbmG2A,Fahrt durch Venedig,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,6.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,,fahrt durch venedig,98.0
12489,6mtXqB9x51,Dickie Dick Dickens,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,5.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-5,,dickie dick dickens,99.0
12490,9CFnUbt4z6,Wir fahren Dampfschiff,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,6.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,,wir fahren dampfschiff,0.0
12491,zRUeoKsR19,Going Around the City,0.00,52.95,0.00,0.00,0.00,2018.0,2.0,4.0,20.0,30.0,4.0,0,1,2.0,0.0,0.0,0,0,0,False,2-4,20-30,going around the city,2.0
12492,vWFTQ7vuwE,Blondie-spelet,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,6.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,,blondie-spelet,3.0
12493,GHwGNasxZy,Hannibal: The Second Punic War,0.00,0.00,0.00,0.00,0.00,1991.0,2.0,2.0,180.0,300.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,2,180-300,hannibal: the second punic war,5.0
12494,RgmsoXksgS,Ob Robert etwa Kleingeld hat?,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,,ob robert etwa kleingeld hat?,6.0
12495,cL7ZwhdpZC,Movies Triviapalooza,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,4.0,15.0,15.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,15,movies triviapalooza,7.0
12496,ADQ5aD30OL,Flygspelet ABA,0.00,0.00,0.00,0.00,0.00,1947.0,2.0,7.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-7,,flygspelet aba,8.0
12497,7yvwiHG7fd,Olympia Zehnkampf,0.00,0.00,0.00,0.00,0.00,1960.0,2.0,5.0,0.0,0.0,6.0,0,0,0.0,0.0,0.0,0,0,0,False,2-5,,olympia zehnkampf,9.0
12499,PEmwhPqUln,Royal Roundup,0.00,0.00,0.00,0.00,0.00,2000.0,1.0,4.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0,0,0,0,False,1-4,,royal roundup,12.0
12500,9aiy891d9i,GET CONNECT,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,4.0,10.0,10.0,6.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,10,get connect,13.0
12501,uENNjG8d37,Der letzte springt,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,4.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,,der letzte springt,16.0
12502,prIH6cBbut,Schnelle Spur,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,4.0,0.0,0.0,6.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,,schnelle spur,17.0
